gene,k,pooled_g,se,z,P.Value,tau2,Q,I2,mean_logFC,n_up,n_down,dir_consistent,studies,adj.P.Val,g_GSE30528,logFC_GSE30528,g_GSE96804,logFC_GSE96804,g_GSE104948,logFC_GSE104948,stouffer_z,stouffer_p,neglog10fdr
FNBP1L,3,-1.3436925761087646,0.2225166643947999,-6.038615488702093,1.5544215646788384e-09,0.0,1.1038006798672066,0.0,-0.5984320256950683,0,3,True,"GSE30528,GSE96804,GSE104948",2.6870487372123925e-07,-1.7958101868973897,-0.7634695778974359,-1.286428485845852,-0.6265169512195143,-1.1073688401737125,-0.4053095479682547,-6.238248031583496,4.4249865623757974e-10,6.570724456339273
SPC25,3,1.3383773042497142,0.2219961933270772,6.0288299731240045,1.651509200890227e-09,0.0,1.325370247565849,0.0,0.1931563324335398,3,0,True,"GSE30528,GSE96804,GSE104948",2.816814093038372e-07,1.3803943477551812,0.1752159081111111,1.1618828726481043,0.2353327682926824,1.8330596277806304,0.1689203208968259,5.589002226695712,2.283780254772524e-08,6.550241815077361
FAM20B,3,-1.338844323665243,0.2222789418511408,-6.023262089136005,1.7093630392340271e-09,0.0,1.4928081211582689,0.0,-0.6982870629206048,0,3,True,"GSE30528,GSE96804,GSE104948",2.877127894458115e-07,-1.5324511715765952,-0.7686230393076924,-1.1241924520065465,-0.7338623170731715,-1.784038505337464,-0.5923758323809505,-6.272827334726406,3.5455002361640595e-10,6.541040832366578
DNMT3B,3,1.4454768851895,0.2403218843146791,6.014753459975301,1.8016067678610625e-09,0.0174486048013966,2.2018729551903125,9.16823809995269,0.3060734488944929,3,0,True,"GSE30528,GSE96804,GSE104948",2.993006983698534e-07,1.0038442088616388,0.2876155856581196,1.4513692778007548,0.1575576707317072,2.024975942286063,0.4730470902936519,6.448349183258441,1.1307500692001823e-10,6.523892269802576
C11orf80,3,1.335366206271546,0.2222374016926897,6.008737485682508,1.8697358365298502e-09,0.0,1.9965982707335788,0.0,0.5411850093627067,3,0,True,"GSE30528,GSE96804,GSE104948",3.0663667719089535e-07,1.3553398524247913,0.6522390135128205,1.1315606972529684,0.3587984268292672,1.9710131998976432,0.6125175877460327,6.264031446023911,3.7514977141878096e-10,6.513375899876445
CD160,3,1.33123325475761,0.2217870579842045,6.002303591819226,1.945375169647914e-09,0.0,1.1961810051981816,0.0,0.4028576243159905,3,0,True,"GSE30528,GSE96804,GSE104948",3.1500302747007737e-07,1.4349017980677077,0.603018326068376,1.148745631554363,0.2273094756097551,1.767395801908686,0.3782450712698404,6.125527041787612,9.038391819853211e-10,6.501685272219192
CD226,3,1.326108132569254,0.2214789047531478,5.987514404802049,2.1307207767034834e-09,0.0,0.803092080308735,0.0,0.3024242475270557,3,0,True,"GSE30528,GSE96804,GSE104948",3.40702252194887e-07,1.474538505895891,0.2043749927948718,1.1645039881496697,0.4976174390243919,1.6366952759007691,0.2052803107619034,5.737749294272766,9.594299606654396e-09,6.467624995541079
C11orf63,3,-1.7840752007065677,0.2982436548613793,-5.981938497688368,2.204975341484336e-09,0.0813653957415043,2.803730333865197,28.666463538138565,-0.6503642613377304,0,3,True,"GSE30528,GSE96804,GSE104948",3.482227724477485e-07,-1.8529284137301223,-0.8650049058974361,-1.4444171629595866,-0.67661201219512,-2.5003530845855733,-0.4094758659206352,-7.581982780087786,3.403134547947712e-14,6.458142831079092
ZFAND5,3,-1.3193579460861913,0.2206870826195723,-5.978410382815855,2.253255131345113e-09,0.0,0.6993057971170578,0.0,-0.4378829160169851,0,3,True,"GSE30528,GSE96804,GSE104948",3.515078004898377e-07,-0.9973610428517092,-0.5868359841794872,-1.4389095725844765,-0.3194378292682938,-1.3855707501502,-0.4073749346031743,-6.139503294530148,8.277990748673711e-10,6.454065032885684
SOCS2,3,-1.321300627119472,0.2212153042121441,-5.972916891194621,2.33048638585395e-09,0.0,0.4032465181186799,0.0,-0.5665337755192145,0,3,True,"GSE30528,GSE96804,GSE104948",3.591756849137799e-07,-1.5472867688326746,-0.917496608153846,-1.2074657455689104,-0.3166862682926856,-1.4070663858095385,-0.4654184501111116,-6.146560733111777,7.918101322986353e-10,6.44469307140674
HGF,3,1.3220558884515172,0.2217375713399739,5.962254752148006,2.487808787863043e-09,0.0,1.2246687064553985,0.0,0.9035142286572512,3,0,True,"GSE30528,GSE96804,GSE104948",3.76689293967781e-07,1.601865800241962,1.6040717135042737,1.1183614680119425,0.8205649146341467,1.6328456394932245,0.2859060578333334,6.129053587608519,8.840334975075516e-10,6.42401672287289
CCHCR1,3,1.3187605509998217,0.2212218128271928,5.96125912786896,2.5030167282099274e-09,0.0,1.835269256190698,0.0,0.1804664034999303,3,0,True,"GSE30528,GSE96804,GSE104948",3.76689293967781e-07,0.959309605907564,0.1888730661623931,1.605305366924776,0.1469840731707314,1.0638564907086752,0.2055420711666666,5.752223529949564,8.807723387075304e-09,6.42401672287289
CITED2,3,-1.3161011590608929,0.2216615694307172,-5.937434993539801,2.895157794766734e-09,0.0,1.1775916143183491,0.0,-0.7000059240561164,0,3,True,"GSE30528,GSE96804,GSE104948",4.256880288581157e-07,-1.7079988608807144,-0.9261939570940172,-1.3208003920989522,-0.7636271951219502,-0.9775790735823584,-0.4101966199523819,-6.150197648452382,7.73864489958269e-10,6.370908562822545
PTPN13,3,-1.3164765603553874,0.2220535380577228,-5.928644829848058,3.054449417434308e-09,0.0,1.8208766875188505,0.0,-0.684093538685667,0,3,True,"GSE30528,GSE96804,GSE104948",4.440058744070418e-07,-1.7350726315693703,-0.9274308790256413,-1.0731015737928846,-0.5057567073170723,-1.6275268089420516,-0.6190930297142874,-6.187454301911538,6.114356374282903e-10,6.352611283926628
ARHGAP26,3,1.30331031197579,0.2205813096684933,5.908525586027691,3.451832071230868e-09,0.0,1.62745776174108,0.0,0.2953070569677773,3,0,True,"GSE30528,GSE96804,GSE104948",4.96132987136913e-07,0.8562244379627038,0.3104616167008547,1.3801345805002807,0.3281910731707311,1.661221959309365,0.247268481031746,5.9707565212512215,2.3615595289260268e-09,6.304401896416217
GABBR1,3,1.3017467270077243,0.2204473687654469,5.9050227466891005,3.5259809660164e-09,0.0,0.9855935611937936,0.0,0.6702136140497732,3,0,True,"GSE30528,GSE96804,GSE104948",5.011594279697977e-07,1.0924182920831456,1.200069229965812,1.2434437677505497,0.3481637317073174,1.729724970105165,0.4624078804761904,6.111731840889914,9.855569164774356e-10,6.300024095144071
KIF16B,3,-1.3067947834619622,0.221851568982191,-5.890401359148666,3.8525877720342816e-09,0.0,1.8299728258216776,0.0,-0.3939606641337606,0,3,True,"GSE30528,GSE96804,GSE104948",5.360219724462913e-07,-1.799811611424995,-0.5675818422222223,-1.3194293612886223,-0.4002963658536629,-0.8857589606706348,-0.2140037843253965,-6.015445850010835,1.7939226359608592e-09,6.2708174074777645
IL33,3,1.6581875996090172,0.2815173108079198,5.890179878637744,3.857754771187827e-09,0.0624741883985494,2.6497174740718394,24.52025472260686,0.9436415149911104,3,0,True,"GSE30528,GSE96804,GSE104948",5.360219724462913e-07,1.5701053232664848,0.7483464968461538,1.394019176116731,0.7593626463414624,2.4248113817300005,1.3232154017857145,7.37580199693253,1.6335864812573106e-13,6.2708174074777645
CETP,3,-1.3011401428105485,0.2209626072971546,-5.8885082807732765,3.896970249961311e-09,0.0,1.319712467730354,0.0,-0.8818861986739476,0,3,True,"GSE30528,GSE96804,GSE104948",5.360219724462913e-07,-1.4126175375183327,-1.0842034432136751,-1.457241013239214,-1.053620975609757,-0.8535163149112902,-0.5078341771984105,-6.114178608532307,9.705555605779011e-10,6.2708174074777645
STXBP3,3,-1.2946627886072422,0.2200555950466751,-5.883344108258807,4.020587879056856e-09,0.0,0.9745814086525326,0.0,-0.3933871756649046,0,3,True,"GSE30528,GSE96804,GSE104948",5.47142129243567e-07,-0.9168429557742082,-0.4717708515384615,-1.414555867944148,-0.2776979268292692,-1.4320412858761715,-0.4306927486269831,-6.035262877928117,1.5870411573636634e-09,6.261899843815866
LANCL1,3,-1.289276348609175,0.2198582322685206,-5.864125874688813,4.515048784646944e-09,0.0,0.8463252828737028,0.0,-0.3439187765421402,0,3,True,"GSE30528,GSE96804,GSE104948",6.061447151211799e-07,-0.9364182145868056,-0.2235682193931624,-1.4132655398766658,-0.5384783414634189,-1.3833946160195068,-0.2697097687698395,-5.927983642213208,3.066770386974058e-09,6.217423677029287
SGMS1,3,-1.2959544474709428,0.2210438055416095,-5.862885161136039,4.548928443686153e-09,0.0,1.5569780330145109,0.0,-0.6052645131156533,0,3,True,"GSE30528,GSE96804,GSE104948",6.061447151211799e-07,-1.4891672968475127,-0.8874968735213675,-1.078218388560905,-0.3094961463414654,-1.750279215475434,-0.6188005194841271,-6.097607622803982,1.0766763018603215e-09,6.217423677029287
COL14A1,3,1.2997932967174055,0.2218002369345568,5.86019796318304,4.623156988404681e-09,0.0,1.8713880087266328,0.0,0.7604506923181846,3,0,True,"GSE30528,GSE96804,GSE104948",6.096847855223988e-07,1.9018762488075311,0.692397153846154,1.0975950477451304,1.1653474512195112,1.3374706594236374,0.4236074718888885,6.074521076086407,1.2435830282478942e-09,6.214894642514756
MME,3,-1.2940377565593106,0.2217687177701686,-5.835077956758511,5.376542311964064e-09,0.0,1.9992027520613709,0.0,-0.85357608766089,0,3,True,"GSE30528,GSE96804,GSE104948",7.018033597412685e-07,-1.957728268136983,-1.3751660476923075,-1.1377604588938937,-0.7665295121951239,-1.167643826501649,-0.4190327030952385,-6.101607506178184,1.0500697471420054e-09,6.153784557018873
LGSN,3,-1.2816976059042586,0.2198263091243298,-5.830501412728326,5.526107102932602e-09,0.0,0.1829525544036971,0.0,-0.2598985614652758,0,3,True,"GSE30528,GSE96804,GSE104948",7.140400208152914e-07,-1.407832855961164,-0.3921495893247863,-1.2008007911459313,-0.181910207317073,-1.370127059639087,-0.2056358877539681,-5.737256813432376,9.622229692079481e-09,6.146277446021935
BCL2L2,3,-1.2830025601587305,0.2206925978659484,-5.813527832673588,6.116979583526401e-09,0.0,1.7979261760693404,0.0,-0.4081517010021636,0,3,True,"GSE30528,GSE96804,GSE104948",7.824840283246972e-07,-1.400024807911434,-0.6871526205299145,-1.4718593677429208,-0.3112447926829258,-0.7667206838309713,-0.2260576897936506,-5.950903019601235,2.666670684331337e-09,6.1065245182942824
PCMTD2,3,-1.814354202204164,0.3124129375885744,-5.807551429235429,6.339308256380474e-09,0.1018944330199239,2.9858351128926985,33.0170647614099,-0.9184810026343844,0,3,True,"GSE30528,GSE96804,GSE104948",8.028953585704853e-07,-2.1919965380228046,-1.2335187457606838,-1.403348650832945,-0.7361617073170716,-2.295694815939737,-0.7857625548253981,-7.72311982375693,1.1351636840719161e-14,6.095341052674901
SERPINF1,3,1.2811571254021197,0.2209822737280395,5.797556083520192,6.728828168022012e-09,0.0,1.7679330979345242,0.0,1.3384645489399771,3,0,True,"GSE30528,GSE96804,GSE104948",8.4387421495429e-07,1.6924378981090304,1.4370243583760685,1.0418072114534598,1.2522420609756102,1.5823820780232265,1.3261272274682527,6.09349742808605,1.1047011077644856e-09,6.073722283021702
PTN,3,1.2682782747769976,0.2193740258583807,5.781351141341357,7.410303433553246e-09,0.0,0.6349269459959614,0.0,1.1335837328003129,3,0,True,"GSE30528,GSE96804,GSE104948",9.203165196311954e-07,1.126487909808917,0.9382236836239316,1.2058968999017343,1.476598914634148,1.613187683050427,0.9859286001428584,6.034171571361544,1.5978023448996895e-09,6.036062782341277
ENPEP,3,-1.2678957222169327,0.2195089658879293,-5.776054372486357,7.647267037570058e-09,0.0,1.155597902434211,0.0,-0.7593721218274235,0,3,True,"GSE30528,GSE96804,GSE104948",9.29537725936984e-07,-1.01706860417364,-0.7539739892991454,-1.4912333652698933,-1.0276174390243948,-1.0201647734125232,-0.4965249371587301,-6.002773371383303,1.939752823797193e-09,6.031732979389909
SBSPON,3,-1.27475611444692,0.2207167327472431,-5.77553001342551,7.671122387984737e-09,0.0,1.3763091852345355,0.0,-0.9909830816685125,0,3,True,"GSE30528,GSE96804,GSE104948",9.29537725936984e-07,-1.7988877911272554,-1.2342721754786323,-1.1835639668114115,-1.1320263414634135,-1.0695542712979351,-0.6066507280634914,-6.02165508974664,1.7264248598610701e-09,6.031732979389909
GFRA1,3,1.2656181824390649,0.2191642352405476,5.774747786973376,7.706843777347916e-09,0.0,0.0071161889215736,0.0,0.6801250160360289,3,0,True,"GSE30528,GSE96804,GSE104948",9.29537725936984e-07,1.2975813750387362,0.4358568577435897,1.2514911638232575,0.9602440609756098,1.269323525647917,0.6442741293888874,5.925531567702363,3.1128877531335782e-09,6.031732979389909
CDC42EP2,3,-1.2738038120739588,0.220638551483841,-5.773260400357771,7.775213936464767e-09,0.0,1.2964656512774853,0.0,-0.6469000322318064,0,3,True,"GSE30528,GSE96804,GSE104948",9.29537725936984e-07,-1.789599536098605,-1.0285625361965811,-1.1461050832918969,-0.4722321219512189,-1.1655952868420951,-0.4399054385476191,-5.989639724771833,2.103063861889291e-09,6.031732979389909
MILR1,3,1.5285767375111683,0.2648514824296099,5.771448675645684,7.859289816053282e-09,0.0445103790979245,2.483005749089322,19.452461971401853,0.4830806948273925,3,0,True,"GSE30528,GSE96804,GSE104948",9.308892159903108e-07,1.4390104768571128,0.2483907276068376,1.2901058896402875,0.6729657560975619,2.2624821029123203,0.5278856007777781,6.69080597720055,2.219447710646281e-11,6.0311020008091045
CCL21,3,1.2635828362917938,0.2190736692583272,5.767844399418913,8.029188512965941e-09,0.0,0.0750965904327319,0.0,1.3953196282051774,3,0,True,"GSE30528,GSE96804,GSE104948",9.422878849344982e-07,1.2370552165018478,0.6219974455470085,1.3135005867994785,2.687527804878048,1.1671931699560565,0.8764336341904757,5.961690295200624,2.496419659866211e-09,6.02581639260243
CD27,3,1.2734395344585665,0.2208518331508458,5.766035609895906,8.11579183909413e-09,0.0,1.596559196415127,0.0,0.6690107033217085,3,0,True,"GSE30528,GSE96804,GSE104948",9.437928109608374e-07,1.844684269615022,0.951804296324786,1.108898324484777,0.4890440975609751,1.2253255948727058,0.5661837160793644,6.001280838988151,1.957670492795556e-09,6.025123335079454
FOSB,3,-1.3537372147197868,0.2355602247429355,-5.74688369480504,9.090320987867344e-09,0.0155505909873469,2.193407586913017,8.81767657169533,-1.4358139121352629,0,3,True,"GSE30528,GSE96804,GSE104948",1.0475980727639557e-06,-0.9367429481109412,-1.896531355128205,-1.678686437336181,-0.6308493536585362,-1.1400881323074703,-1.7800610276190465,-6.431915545699879,1.2600575130304183e-10,5.979805309205138
ARHGAP4,3,1.6980785342371327,0.2958550668246466,5.739562118919479,9.49216614511306e-09,0.0813272807896132,2.821502561306419,29.115782936806724,0.3350092181322598,3,0,True,"GSE30528,GSE96804,GSE104948",1.078952737188734e-06,1.9427310538774285,0.4800114198205128,1.324238808173955,0.1588431585365839,2.273150112168938,0.3661730760396828,6.998960739355191,2.578681025450928e-12,5.966997578883066
TOP2A,3,1.2561809512710116,0.2188899825727758,5.738869072518478,9.531086562095602e-09,0.0,0.3102127765185566,0.0,0.6208378739374657,3,0,True,"GSE30528,GSE96804,GSE104948",1.078952737188734e-06,1.1406094348251514,0.4317604792136751,1.219426289444551,0.8195346341463412,1.487843630097612,0.6112185084523807,5.917214583615772,3.2743938358066675e-09,5.966997578883066
KLHL26,3,-1.2579551228103305,0.2192713039620229,-5.736980170593614,9.63795359910828e-09,0.0,1.4229703824665374,0.0,-0.2510932668277942,0,3,True,"GSE30528,GSE96804,GSE104948",1.0814798459630978e-06,-0.9063075941998532,-0.2021517745641025,-1.2602768745499842,-0.1994019756097556,-1.700180497385081,-0.3517260503095247,-5.751624943473759,8.838971983913878e-09,5.965981569492177
ID4,3,-1.257955785254664,0.219420025823969,-5.733094691474816,9.861454105217722e-09,0.0,1.7067479863733217,0.0,-0.5913925685332838,0,3,True,"GSE30528,GSE96804,GSE104948",1.0969367035995226e-06,-0.9156551900582416,-0.5885040129914529,-1.5309413832685266,-0.6851729512195117,-1.0087613120609304,-0.5005007413888869,-5.966184712469199,2.4286534071303272e-09,5.9598184317421
CXCR6,3,1.255055643130676,0.2197040439220786,5.712483123778096,1.1133946096069076e-08,0.0,1.0897280607227864,0.0,0.2776317094832183,3,0,True,"GSE30528,GSE96804,GSE104948",1.2278055039734103e-06,1.5273314053892186,0.4403719578290598,1.3180676062314556,0.2916631707317072,0.8722505846239869,0.1008599998888879,5.643938511128158,1.6620345348844775e-08,5.910870424107763
FMO3,3,1.2516701842524558,0.2195778013587494,5.700349381891564,1.1956212990450666e-08,0.0,1.5452096642967983,0.0,1.305462996023765,3,0,True,"GSE30528,GSE96804,GSE104948",1.307212620289273e-06,1.2856414025197225,1.2126916913504275,1.0663933305389754,1.2369024756097566,1.7864702620231423,1.4667948211111108,5.996022002946972,2.022096351048041e-09,5.883653767960119
VASH2,3,1.2447585403165573,0.2184731284691069,5.697536118235115,1.2155123671186269e-08,0.0,0.3915146202953586,0.0,0.2355900379022657,3,0,True,"GSE30528,GSE96804,GSE104948",1.3176978135747012e-06,1.002885038070676,0.3330596947948718,1.3323423342478709,0.1478089146341474,1.2922316592629066,0.2259015042777781,5.5931803500668815,2.2294749076733484e-08,5.8801841746769075
LPAR1,3,1.490514835693018,0.2617507875024034,5.694404398608856,1.2380333152382704e-08,0.0404081973121345,2.435365735826132,17.87681124939723,0.802396589528897,3,0,True,"GSE30528,GSE96804,GSE104948",1.326162919342375e-06,2.173985658775897,0.9888186274358974,1.2199374961163705,0.7335524999999992,1.5182823040611473,0.6848186411507946,6.728616701622733,1.7128359324602054e-11,5.877403119502075
KIRREL,3,-1.2440601154797597,0.2185134305532852,-5.693289022691863,1.2461517496664397e-08,0.0,0.0087131025629168,0.0,-0.8430009504031478,0,3,True,"GSE30528,GSE96804,GSE104948",1.326162919342375e-06,-1.2384315113544544,-1.2591149181111112,-1.231465023451747,-0.7746913414634129,-1.282582160040962,-0.4951965916349197,-5.886268847325128,3.9501156936231665e-09,5.877403119502075
RNF103,3,-1.2539539950452152,0.2202949322265199,-5.692159971051115,1.2544223986900202e-08,0.0,1.9117645936745904,0.0,-0.4266994893558326,0,3,True,"GSE30528,GSE96804,GSE104948",1.326162919342375e-06,-1.687788255926144,-0.8999627834273505,-1.305859969408269,-0.2579989512195135,-0.7833953508934838,-0.1221367334206338,-5.769115840269383,7.968851483833833e-09,5.877403119502075
MYO5A,3,1.2415191964102228,0.2191143039387537,5.666080096520076,1.4610125001422047e-08,0.0,1.399342046705113,0.0,0.2973304859851792,3,0,True,"GSE30528,GSE96804,GSE104948",1.5194530001478928e-06,1.1869966315053164,0.325467110017094,1.0904384821872382,0.2855599634146335,1.771993431594755,0.2809643845238101,5.695235037414271,1.2320207934729771e-08,5.818312729010894
GLUL,3,-1.236248772130536,0.2184721198798024,-5.658611143658456,1.5260287632315764e-08,0.0,1.1543459561226326,0.0,-0.4349398956297143,0,3,True,"GSE30528,GSE96804,GSE104948",1.5742709628434134e-06,-0.8332277137360978,-0.4516953979059828,-1.346200893468774,-0.4667502682926834,-1.4329228528944602,-0.3863740206904769,-5.84237167722323,5.1462825997973955e-09,5.8029205149631045
CENPF,3,1.2392396026846215,0.2191550552465666,5.654624764600478,1.561871103753219e-08,0.0,1.8215855178218647,0.0,0.4348214485950632,3,0,True,"GSE30528,GSE96804,GSE104948",1.5983564127368944e-06,1.0794962874595666,0.4356666373504274,1.1067218690456144,0.4854876829268271,1.8614635283558247,0.3833100255079351,5.829752566370377,5.550962215087858e-09,5.796326372189885
