gene,k,pooled_g,se,z,P.Value,tau2,Q,I2,mean_logFC,n_up,n_down,dir_consistent,studies,adj.P.Val,g_GSE142025,g_GSE162830,g_GSE166239,stouffer_z,stouffer_p,is_IEG
WNK4,3,-0.7186882657346269,0.2521332400075145,-2.850430453807706,0.004366009720698424,0.0,1.294585655849238,0.0,-0.6577421659516451,0,3,True,"GSE142025,GSE162830,GSE166239",0.04274637723995433,-0.9047525431673924,-0.371812501269076,-1.0452220750461312,-2.924211816672234,0.0034532967229537496,False
DAPP1,3,0.7419454814701737,0.26029823566859184,2.8503669245565253,0.004366881972401211,0.010451022964577915,2.104061644819596,4.945750761428782,1.1267270567577772,3,0,True,"GSE142025,GSE162830,GSE166239",0.04274637723995433,1.0701557063672122,0.2962528019242413,0.9801702892142876,3.1002140009448595,0.0019338086854019689,False
GSAP,3,-0.9937165258208882,0.3486995982449813,-2.84977823554229,0.004374972144057987,0.1490588564123604,3.3769920030430653,40.77569629428302,-0.7622270745049775,0,3,True,"GSE142025,GSE162830,GSE166239",0.042798080263949836,-1.280375569742351,-0.4057245037734076,-1.54105000047874,-3.818717906933707,0.0001341470569938487,False
RIOK1,3,-0.7628614482634346,0.26770588178102267,-2.849625279759217,0.004377076390631234,0.018864761117217493,2.1843086831535725,8.437849676423884,-1.152538253632522,0,3,True,"GSE142025,GSE162830,GSE166239",0.042798080263949836,-0.3467161355210236,-1.151567265322378,-0.988412668718495,-2.9926294701846237,0.002765853233332667,False
STRN3,3,-1.1902783860367392,0.41792668022975593,-2.848055513905888,0.00439872508884334,0.29356497703889917,4.601523355758035,56.53613281138006,-0.5617975303902604,0,3,True,"GSE142025,GSE162830,GSE166239",0.04296153920852374,-1.6673041979547016,-0.4886046689755455,-1.568581416193269,-4.045210316536337,5.227617146435157e-05,False
CITED2,3,-0.7132026759618894,0.2504332697125395,-2.847875111723538,0.004401219229267179,0.0,0.1431407621532243,0.0,-0.8744197111014218,0,3,True,"GSE142025,GSE162830,GSE166239",0.04296181728333407,-0.7238184134459221,-0.7988054577922397,-0.5411204463639929,-2.799588060565016,0.005116785796398329,False
SLC4A11,3,-0.713424973451399,0.25054861321847177,-2.8474512961255596,0.0044070837120390146,0.0,0.004803437830651159,0.0,-1.104637425775265,0,3,True,"GSE142025,GSE162830,GSE166239",0.042994975699086106,-0.7033177023173239,-0.735401606507686,-0.6939216507551614,-2.927430740723461,0.0034177517310688002,False
SNX16,3,-1.1362894425300634,0.39941012099463347,-2.84491900130225,0.004442271771655179,0.25674668671725576,4.340163043139001,53.91878184941389,-0.7799125257882779,0,3,True,"GSE142025,GSE162830,GSE166239",0.043289789345257186,-1.724677421079902,-0.5062280489446114,-1.2440856355376804,-4.425570752518327,9.618762313251533e-06,False
FASTKD3,3,-1.5213980600860753,0.5350990383158994,-2.843208361716224,0.00446618622469621,0.5824683076755833,6.581448742410249,69.611553956013,-1.0469215194217023,0,3,True,"GSE142025,GSE162830,GSE166239",0.043498506863670634,-1.859214104085144,-0.6183173235367537,-2.417391078564172,-5.319345073960166,1.0414144965768896e-07,False
HYKK,3,-1.277733222598007,0.4495600712133351,-2.842185737602281,0.0044805379901274225,0.3494201689376313,4.892237113610692,59.11890708576245,-0.8848272252944921,0,3,True,"GSE142025,GSE162830,GSE166239",0.04356642215409983,-1.2851936843970089,-0.6110727622631138,-2.4880443464762885,-4.510820742344946,6.45772762490857e-06,False
CRYZL1,3,-0.7217194170934563,0.2539432652758204,-2.8420498425487324,0.004482448317848852,0.0,1.8367592908620125,0.0,-0.5918974932763644,0,3,True,"GSE142025,GSE162830,GSE166239",0.04356642215409983,-0.6828376445039346,-0.4593543130362164,-1.4610556736967144,-2.772304276182816,0.005566098077747493,False
GPC6,3,-0.7124163046918627,0.25070982368509964,-2.8415970871037053,0.004488818197194833,0.0,0.07019733906532978,0.0,-0.9583383309411816,0,3,True,"GSE142025,GSE162830,GSE166239",0.04356642215409983,-0.6427307052713167,-0.7918951773033371,-0.7130976435487112,-2.883518758688494,0.0039325922390574045,False
KCNH6,3,-0.7780446558904854,0.2738210499617506,-2.841434783772718,0.0044911036616067,0.027890025893178457,2.2715129842607227,11.952957616444715,-1.3446548612003884,0,3,True,"GSE142025,GSE162830,GSE166239",0.04356642215409983,-0.9994754992883276,-0.3220431005616564,-1.2641508096402072,-3.203946739790544,0.0013555755103257534,False
IKZF4,3,-0.7112489938186565,0.25033373027197003,-2.8412031932170483,0.004494366615320062,0.0,0.19979599464562411,0.0,-0.7341065643512629,0,3,True,"GSE142025,GSE162830,GSE166239",0.04356642215409983,-0.8449420980085918,-0.6186482300781594,-0.6156847057436151,-2.8769272963278,0.004015681047709283,False
SOS2,3,-1.3539786194058914,0.4765910982995515,-2.8409649786511038,0.004497725137593002,0.4418717019377326,5.785383287627205,65.43012103835436,-0.7526935183358026,0,3,True,"GSE142025,GSE162830,GSE166239",0.04356642215409983,-2.076139521584754,-0.6210828835199459,-1.4305412092545893,-4.945880363664483,7.580050404218935e-07,False
DNAJB4,3,-1.2166796654781973,0.4282674980246488,-2.8409339281874986,0.004498163077090542,0.3205363221517196,4.845168302828756,58.72176413701998,-0.7841379247382229,0,3,True,"GSE142025,GSE162830,GSE166239",0.04356642215409983,-1.8072630264156044,-0.5260908753469202,-1.4087222374354051,-4.6278231728381,3.6952931687551915e-06,False
MBD5,3,-0.7747845531214755,0.2728335001341758,-2.839770602731875,0.004514598624346617,0.025468817733337402,2.246299506062332,10.964677924631907,-1.0358691368779187,0,3,True,"GSE142025,GSE162830,GSE166239",0.04367704965608853,-0.3457517225501616,-1.0865622014045129,-1.161428377923339,-2.8064598593373753,0.005008915272003434,False
EIF2A,3,-0.7143373067583257,0.2515759989337088,-2.839449350438856,0.00451914687661419,0.0,0.5854527978835657,0.0,-0.67179583070078,0,3,True,"GSE142025,GSE162830,GSE166239",0.04369678977698426,-0.7696069528456643,-0.5041739996209236,-1.0280541741058158,-2.8248010632831457,0.004730997943442887,False
CMTM4,3,-0.7121411932217089,0.2508558201163733,-2.838846604760228,0.004527691681499255,0.0,0.35845478888303495,0.0,-0.6175456816596613,0,3,True,"GSE142025,GSE162830,GSE166239",0.043755130259813105,-0.831681130528242,-0.5235033783992926,-0.8318013581674745,-2.8693715366080763,0.004112883656294731,False
FXR1,3,-1.0360798635367316,0.3650236041494762,-2.8383914129357497,0.004534154391224493,0.17050169306152207,3.493972173936398,42.75855958673108,-0.7503622895672949,0,3,True,"GSE142025,GSE162830,GSE166239",0.043769033857449076,-0.8172546242630376,-0.6993805110485025,-2.2085417754941146,-3.6158782165768923,0.0002993310841248701,False
DCAF17,3,-0.7262506779121616,0.2559505130720051,-2.837465216207047,0.004547330127830578,0.0020996717026984402,2.0201666437782806,0.9982663479960885,-0.6998073451831237,0,3,True,"GSE142025,GSE162830,GSE166239",0.04387191591767442,-0.6494311479227914,-0.4836637078896908,-1.5314489949749512,-2.853499229538179,0.0043240632753591725,False
VBP1,3,-0.7131636767338609,0.2513855931861475,-2.8369313757999377,0.004554940092862481,0.0,0.29365851700328144,0.0,-1.1319005519348198,0,3,True,"GSE142025,GSE162830,GSE166239",0.04389211231201185,-0.5696940585375422,-0.7705580111577204,-0.9219730395051866,-2.885128670481119,0.003912537159587424,False
PBDC1,3,-0.7121502740454383,0.2510410302301976,-2.8367883663973834,0.004556980668757428,0.0,1.5044159064004299,0.0,-0.5751419870678321,0,3,True,"GSE142025,GSE162830,GSE166239",0.04389211231201185,-1.085596116775264,-0.4136096487162681,-0.5666304317084374,-2.929523339502224,0.003394823174400597,False
GTF2B,3,-0.7166084222120385,0.25265579743951366,-2.836303102776005,0.004563910982995612,0.0,1.1392373227101127,0.0,-0.9795686044749164,0,3,True,"GSE142025,GSE162830,GSE166239",0.04393457733022958,-0.4178560827524288,-0.9127962691599308,-1.0338962920016892,-2.8370858541956734,0.004552736797863474,False
AK2,3,-0.8393598777745913,0.2959871802914016,-2.835798080674424,0.004571133615047653,0.057267446866833854,2.535195326252416,21.110615056377295,-1.0754074056603102,0,3,True,"GSE142025,GSE162830,GSE166239",0.043953556589425416,-0.4432795579102169,-0.9153722626087036,-1.6079767909581923,-3.0440370785023827,0.002334263687575788,False
DIAPH2,3,-0.7568821832873674,0.2669069859040023,-2.835752615181055,0.00457178435276281,0.020345422266381565,2.203690164562765,9.243139885918552,-0.5189442425769286,0,3,True,"GSE142025,GSE162830,GSE166239",0.043953556589425416,-1.1587849886016168,-0.3227745844178616,-0.8285612725922518,-3.0678925751435835,0.0021557409828563065,False
TRMT11,3,-1.2038069145621082,0.42452797545032067,-2.835636245844959,0.004573450303984635,0.30369807655186243,4.641741190865165,56.91272051238118,-0.8073057869198789,0,3,True,"GSE142025,GSE162830,GSE166239",0.043953556589425416,-1.5297283424193482,-0.4862108184577824,-1.860690237624732,-4.408609658131644,1.0403634030918005e-05,False
DBT,3,-1.0396464210654948,0.36677139947358195,-2.834589672361787,0.00458845784757282,0.18650380073423067,3.7246860082027906,46.304198646665895,-0.768554779230422,0,3,True,"GSE142025,GSE162830,GSE166239",0.04407347824482294,-1.4702657732290727,-0.4216226420673721,-1.3702735881009942,-4.060415580384026,4.8985446832937465e-05,False
PPP2R2D,3,-0.7112440424821626,0.2510260317692871,-2.833347750706,0.004606324481584113,0.0,0.5192859981165696,0.0,-0.5229121265262636,0,3,True,"GSE142025,GSE162830,GSE166239",0.04422005388357881,-0.8483759283636794,-0.4854237339404383,-0.8716010958244037,-2.672577602265001,0.007527096251171051,False
AP1M1,3,-0.7182336827905921,0.25351961247797417,-2.8330497817126172,0.004610620507891867,0.0,1.647345213805258,0.0,-0.5926788088745386,0,3,True,"GSE142025,GSE162830,GSE166239",0.04422005388357881,-0.7010985550221814,-0.4512687361248321,-1.395327228092491,-2.7184172781947926,0.006559505554338369,False
CCDC126,3,-0.9181129488329415,0.32407793384356687,-2.8330005006638825,0.004611331376633534,0.10845297080599833,3.0373389728043843,34.15288784335474,-0.866789132683519,0,3,True,"GSE142025,GSE162830,GSE166239",0.04422005388357881,-1.3235992416879867,-0.372558257296566,-1.1796923645869233,-3.6865294903648937,0.00022733310867764238,False
MTHFD1,3,-0.9841567471643301,0.34772678347243285,-2.8302586799223426,0.004651038287915777,0.14148886350917725,3.270499284782847,38.8472576861366,-0.8804631359354728,0,3,True,"GSE142025,GSE162830,GSE166239",0.044502850702166113,-0.9407072266560628,-0.5385866738328752,-1.989257755116939,-3.7090054147122578,0.00020807497875153987,False
CCT6B,3,-1.2250144823744125,0.43286449052016296,-2.830018421936948,0.004654532401923108,0.3123023998156117,4.6270900626803195,56.776289786729016,-1.1459090233356186,0,3,True,"GSE142025,GSE162830,GSE166239",0.04451184005000452,-1.2404964829295848,-0.5849948886115302,-2.3791197866563616,-4.437774971527971,9.08935695373111e-06,False
RABGAP1,3,-0.7168658210996984,0.25335305163021343,-2.8295132680936264,0.0046618866960397186,0.0,1.5774256615490305,0.0,-0.9418461239271622,0,3,True,"GSE142025,GSE162830,GSE166239",0.04453328607006363,-0.3747373631122866,-0.9152425434081474,-1.1501026624048738,-2.5251692905853784,0.01156425667866141,False
ABHD13,3,-0.8690064593919694,0.30725439753994066,-2.828296246855199,0.004679647953897589,0.08227317229901288,2.8069799806912026,28.749046528379175,-0.8516205394465945,0,3,True,"GSE142025,GSE162830,GSE166239",0.04467841840220436,-1.363767076966702,-0.4030072845300507,-0.8507324915134411,-3.5502871735575425,0.00038481113603563473,False
SNRPA1,3,-0.7135624240013511,0.25230970660887847,-2.8281211753279476,0.0046822079891199,0.0,0.9472892078134568,0.0,-0.9273895793780559,0,3,True,"GSE142025,GSE162830,GSE166239",0.04467841840220436,-0.4397906174228214,-0.8949405111507014,-0.9953670662890522,-2.7923104958386324,0.005233311173463191,False
ECHDC3,3,-0.7161118269762845,0.2532272448685339,-2.8279414695210345,0.004684837109106175,0.0,1.8659707231601759,0.0,-0.7756148405954728,0,3,True,"GSE142025,GSE162830,GSE166239",0.04467903765137712,-0.8378793912802864,-0.3414602071707517,-1.2860917501885318,-2.9534642278444867,0.0031422902498348545,False
ARHGEF7,3,-1.2760081588328624,0.45151011029355137,-2.8260898919921416,0.004712003866998165,0.34616637940240885,4.806960715392492,58.39366871470889,-0.6431112705292812,0,3,True,"GSE142025,GSE162830,GSE166239",0.04488360468930505,-0.8856660857404101,-0.9063199769411252,-2.8047261657732063,-3.522967937878596,0.00042674298147671764,False
ZNF578,3,-0.7167092894977444,0.253606424615303,-2.8260691367930626,0.004712309198472921,9.286969898089069e-05,2.0009139133691987,0.0456747970561005,-1.2336783700975158,0,3,True,"GSE142025,GSE162830,GSE166239",0.04488360468930505,-0.3198458818869005,-1.0560319449136988,-1.0104115367800408,-2.863645479093048,0.004187964505628939,False
SLC27A2,3,-0.9199672943327085,0.32554229542439916,-2.8259532087324515,0.00471401495531613,0.10423055518915363,2.9557298040664337,32.3348163540375,-1.1949436640530657,0,3,True,"GSE142025,GSE162830,GSE166239",0.04488360468930505,-0.9171140245296544,-0.4880630155858917,-1.8291001397718385,-3.5958244647255277,0.00032336580149889025,False
EFCAB6,3,-0.7583175404268808,0.2683869320797601,-2.8254637234033493,0.004721223369928646,0.01804451309084054,2.1712948719764285,7.88906537694287,-0.8810438899302667,0,3,True,"GSE142025,GSE162830,GSE166239",0.044922284289961575,-0.5858041991389364,-0.587091713390844,-1.6207260427096248,-3.005539987048111,0.002651097354093738,False
PIP4K2C,3,-0.7075793912705772,0.2504415625671607,-2.8253273299268216,0.004723233747658953,0.0,0.2976679609720376,0.0,-0.528089685646805,0,3,True,"GSE142025,GSE162830,GSE166239",0.044922284289961575,-0.8580227217816075,-0.5518616580456651,-0.6982317575044303,-2.794262870317004,0.005201817519223911,False
RASGRF1,3,-0.7454465987237632,0.2638640630707191,-2.825116046681861,0.004726349496409646,0.015154987196454917,2.150143772759704,6.982964332984812,-0.7890433494229994,0,3,True,"GSE142025,GSE162830,GSE166239",0.04492739423101019,-1.0448627827953385,-0.2923491596180594,-1.057190682116232,-3.0874195517260183,0.0020190241298171097,False
CSNK2A2,3,-0.7082455473614061,0.25086410728845654,-2.8232239159946015,0.0047543353867587285,0.0,0.2045620032766725,0.0,-0.5807158254211903,0,3,True,"GSE142025,GSE162830,GSE166239",0.04516877850538936,-0.7449909846719933,-0.5797428322547747,-0.8829708188117845,-2.509559349761719,0.012088190036116784,False
ASPG,3,-0.706621445908368,0.25036272290002926,-2.822390800528737,0.004766705216283847,0.0,0.8498867605084446,0.0,-1.1729602426492416,0,3,True,"GSE142025,GSE162830,GSE166239",0.04525453482731192,-0.9318936680534172,-0.6867979967283301,-0.3193046846531942,-2.9729834928353607,0.002949203118879902,False
HFM1,3,-0.924060285144923,0.32743068575584267,-2.8221554220302156,0.004770205313543503,0.11376100061465821,3.082343490648364,35.114304876537155,-1.187725938073381,0,3,True,"GSE142025,GSE162830,GSE166239",0.04525453482731192,-1.3000446976311812,-0.3680778129828209,-1.254526914535615,-3.7305114920902613,0.00019109142627438884,False
EGF,3,-1.1246610739374663,0.39853120379871076,-2.8220150974815703,0.004772293057404858,0.2509029732782374,4.258961219602435,53.0401922704829,-1.630295344531164,0,3,True,"GSE142025,GSE162830,GSE166239",0.04525453482731192,-1.5554281023882903,-0.4504903920462184,-1.5370079215881818,-4.386580382735643,1.1514662343883358e-05,False
IGFALS,3,-0.7081916282866303,0.25096116985999767,-2.8219171463127353,0.004773750861604643,0.0,0.3088017521936697,0.0,-0.8469691288260939,0,3,True,"GSE142025,GSE162830,GSE166239",0.04525453482731192,-0.7684463965886538,-0.5443399877534618,-0.9053328909946912,-2.8994846750140244,0.003737766164337503,False
TSPAN12,3,-0.7095218491813985,0.25150263580636045,-2.821130867700651,0.004785467631776139,0.0,0.3676199313597571,0.0,-0.7501514458853616,0,3,True,"GSE142025,GSE162830,GSE166239",0.04530110822815307,-0.6114744685797221,-0.6658840777857409,-1.0222229633106463,-2.7926718469831537,0.005227469277483497,False
RASA1,3,-0.7952661936076821,0.28190106607587995,-2.8210826041843293,0.004786187680037043,0.0364626287621968,2.3424985262447504,14.621077554904948,-0.7160640441219268,0,3,True,"GSE142025,GSE162830,GSE166239",0.04530110822815307,-0.5899131568103257,-0.6305324004230946,-1.6959273616653496,-2.9295601599911643,0.0033944209898960228,False
MFSD8,3,-1.4497712016766717,0.5139093410735214,-2.821064117356184,0.0047864635128575415,0.544696548599567,6.534914340005264,69.39516119199216,-1.010954969834842,0,3,True,"GSE142025,GSE162830,GSE166239",0.04530110822815307,-2.249317726218303,-0.673875574089018,-1.4883176721377698,-5.381555993317129,7.384472585755959e-08,False
MRPS35,3,-0.7845663782777506,0.278134830580101,-2.8208131165787256,0.004790209995215388,0.03374011108709215,2.326386156298984,14.029749765113248,-0.5664862360678317,0,3,True,"GSE142025,GSE162830,GSE166239",0.045309791042027196,-0.9667744437911144,-0.3343185044890996,-1.345131400704087,-3.1300197794568816,0.0017479453326961004,False
GABRB3,3,-0.7118286930954167,0.25236296811992187,-2.8206543075573536,0.0047925817774596025,0.0,1.708257366068171,0.0,-0.8096980683201087,0,3,True,"GSE142025,GSE162830,GSE166239",0.045309791042027196,-0.9381805292829908,-0.3131239395980827,-1.0695450329721865,-2.955718691796825,0.0031194146131131874,False
THUMPD2,3,-0.7111249131778954,0.2521489038098495,-2.820257801771642,0.004798508154949193,0.0,1.4010684906266382,0.0,-0.5161428848701818,0,3,True,"GSE142025,GSE162830,GSE166239",0.045340432924353295,-0.8926764848213358,-0.3537856031206805,-1.0734008752158417,-2.8176729492275747,0.004837305484936716,False
PWP1,3,-0.7107258962491789,0.25203633030134565,-2.819934314229238,0.004803348075927982,0.0,0.7453170273882742,0.0,-0.8144386471220466,0,3,True,"GSE142025,GSE162830,GSE166239",0.045340432924353295,-0.6800002224844226,-0.5392722513481429,-1.1530033336472876,-2.8123050649587618,0.004918782790681087,False
CCDC74B,3,0.7148632051982423,0.2535085252838665,2.819878362661663,0.004804185654017218,0.0,1.7660236303469798,0.0,0.8294425547553942,3,0,True,"GSE142025,GSE162830,GSE166239",0.045340432924353295,0.7291102678392566,0.4149462514599545,1.3917762323004872,2.9339479724773287,0.003346803035898499,False
